Creating a climate for policy change in Malawi,https://search.proquest.com/openview/f544fbb30b6c316e7cf31e30ec31bf7e/1?pq-origsite=gscholar&cbl=5572319,,,,"Chinsinga B. Creating a climate for policy change in Malawi[J]. SciDev. net-Communication, 2011."
[引用][C] A climate for change,,,,,"Abood D J. A climate for change[J]. Outlook—The Journal of High-Performance Business., 2008 (3)."
Impacts of Climate Variability on Urban Rainfall Extremes Using Statistical Analysis of Climatic Variables for Change Detection and Trend Analysis,https://link.springer.com/chapter/10.1007/978-981-16-6573-8_17,https://sci-hub.se/10.1007/978-981-16-6573-8_17,https://cdn1.booksdl.org/index.php?req=10.1007/978-981-16-6573-8_17,10.1007/978-981-16-6573-8_17,"Sinha M K, Baier K, Azzam R, et al. Impacts of Climate Variability on Urban Rainfall Extremes Using Statistical Analysis of Climatic Variables for Change Detection and Trend Analysis[M]//Water Resources Management and Sustainability. Singapore: Springer Nature Singapore, 2022: 333-387."
[PDF][PDF] Organizational Climate and Individual Readiness for Change in the Norwegian Police Organization,https://www.duo.uio.no/bitstream/handle/10852/87625/1/Organizational-Climate-and-Individual-Readiness-for-Change-in-the-Norwegian-Police-Organization-.pdf,,https://www.duo.uio.no/bitstream/handle/10852/87625/1/Organizational-Climate-and-Individual-Readiness-for-Change-in-the-Norwegian-Police-Organization-.pdf,,"Lunde M R. Organizational Climate and Individual Readiness for Change in the Norwegian Police Organization[D]. , 2021."
Changing the international climate for global climate change negotiations,https://search.informit.org/doi/abs/10.3316/informit.408770142088844,https://sci-hub.se/10.3316/informit.408770142088844,https://search.informit.org/doi/pdf/10.3316/informit.408770142088844,10.3316/informit.408770142088844,"Soesastro H. Changing the international climate for global climate change negotiations[C]//East Asia Forum Quarterly. 2009, 1(3): 14-17."
[引用][C] … for dialogue in communication about climate change Creating a climate for change: communicating climate change and facilitating social change (pp. 213-221),,,,,Regan K. A role for dialogue in communication about climate change Creating a climate for change: communicating climate change and facilitating social change (pp. 213-221)[J]. 2007.
[引用][C] A Climate for Change: Alternatives for the Central and Eastern Arctic,,,,,"Graham K A, Queen's University (Kingston, Ont.). Centre for Resource Studies, Queen's University (Kingston, Ont.). Institute of Local Government. A Climate for Change: Alternatives for the Central and Eastern Arctic[M]. Kingston, Ont.: Institute of Local Government [and] Centre for Resource Studies, Queen's University, 1984."
[引用][C] Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change,,,,,Bingham S. Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change[J]. 2006.
"[引用][C] Creating a Climate for Change, Communicating Climate Change and Facilitating Social Change, 2007",,,,,"Moser S C, Dilling L. Creating a Climate for Change, Communicating Climate Change and Facilitating Social Change, 2007[J]."
[引用][C] Book Review on: Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change. Eds. Susanne C. Moser and Lisa Dilling,,,,,"Boykoff M T. Book Review on: Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change. Eds. Susanne C. Moser and Lisa Dilling[J]. International Journal of Sustainability Communication, 2008, 3: 171-175."
[引用][C] A Climate for Change: Meeting Investor Demand for Climate and ESG Information at the SEC. 2021,,,,,Allison H L. A Climate for Change: Meeting Investor Demand for Climate and ESG Information at the SEC. 2021[J].
[引用][C] Confronting complexity: Evolving our approach to climate change. The Climate for Change Confronting Complexity,,,,,McKenzie A. Confronting complexity: Evolving our approach to climate change. The Climate for Change Confronting Complexity[J]. 2019.
[引用][C] The structural correlates of climate for change in a multihospital system,https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=1550999,,,,"Hetherington R W, Hewa S. The structural correlates of climate for change in a multihospital system[J]. International journal of contemporary sociology, 2000, 37(1): 26-50."
[引用][C] Sustainability for Survival: Creating a Climate for Change: Inquiry into a Sustainability Charter,,,,,Australian House of Representatives Standing Committee on Environment and Heritage. Sustainability for Survival: Creating a Climate for Change: Inquiry into a Sustainability Charter[J]. 2007.
"[引用][C] Creating a climate for change: the case for media neutral planning and how to get there [online], ATG UK",,,,,"Beaver A. Creating a climate for change: the case for media neutral planning and how to get there [online], ATG UK[J]. 2002."
"[引用][C] Exploring the Campus Climate for Women Faculty, w: Current Practice and Prospects for Change, red. NV Benokraitis",,,,,"Blackmore J E O, Switzer J Y, Di Lorio J A, et al. Exploring the Campus Climate for Women Faculty, w: Current Practice and Prospects for Change, red. NV Benokraitis[J]. 1997."
[引用][C] The role of collaboration among stake holders in the clinical component fostering a climate for change,,,,,"Hestad M A, Dillard G. The role of collaboration among stake holders in the clinical component fostering a climate for change[C]//annual meeting of the American Association of Colleges for Teacher Education, Chicago, IL. 1994."
"[PDF][PDF] Planning for change: climate adaptation survey results, Washington State, 2014",https://repository.library.noaa.gov/view/noaa/44117/noaa_44117_DS1.pdf,,https://repository.library.noaa.gov/view/noaa/44117/noaa_44117_DS1.pdf,,"Halvorsen E M. Planning for change: climate adaptation survey results, Washington State, 2014[J]. 2014."
[引用][C] A Climate For Change in East Asia and the Pacific,,,,,"Preneuf F D, Kitt F. A Climate For Change in East Asia and the Pacific[J]. World Bank, 2010."
"[引用][C] Climate for change, or how to create a green modernity? Theory culture society",,,,,"BECK U. Climate for change, or how to create a green modernity? Theory culture society[J]. Theory, Culture & Society, 27(2-3)."
[引用][C] A climate for change: ICEERS and the challenges of the globalization of ayahuasca,,,,,"LOENEN B K, FRANQUERO Ò P, AVILÉS C S. A climate for change: ICEERS and the challenges of the globalization of ayahuasca[J]. LABATE, Beatriz Caiuby; CAVNAR, Clancy; GEARIN, Alex K.. The world ayahuasca diaspora: reinventions and controversies. New York: Routledge, 2016: 223-242."
[引用][C] Creating a Climate for Change: How South Australians can Make a Difference to Global Warming and Reduce our Vulnerability,,,,,Schneider S. Creating a Climate for Change: How South Australians can Make a Difference to Global Warming and Reduce our Vulnerability[J]. 2006.
[引用][C] Climate for change: environmental NGOs. Climate for Change,,,,,Newell P. Climate for change: environmental NGOs. Climate for Change[J]. 2000.
[引用][C] Revolution step-by-step: on building a climate for change,,,,,"Comnes L, Smith N. Revolution step-by-step: on building a climate for change[J]. Ecological literacy: educating our children for a sustainable world, 2005: 135-148."
"[引用][C] Exergen's Continuous Hydro-Thermal Dewatering (CHTD) of Brown Coal, SD07 A Climate for Change",,,,,"Kraemer I. Exergen’s Continuous Hydro-Thermal Dewatering (CHTD) of Brown Coal, SD07 A Climate for Change[C]//Sustainable Development Conference. 29."
[引用][C] Creating the climate for change,,,,,"Boon S C. Creating the climate for change[J]. Corporate Responsibility: Promoting responsible business-Raising the Bar, 2007: 6-8."
[引用][C] A climate for change in Africa,,,,,"Juma C. A climate for change in Africa[J]. October, 2009, 1: 2009."
[引用][C] Actions Necessary to Prevent Childhood Obesity: Creating the Climate for Change'(2007),,,,,"Schwartz M B, Brownell K D. Actions Necessary to Prevent Childhood Obesity: Creating the Climate for Change’(2007)[J]. Journal of Law, Medicine and Ethics, 35: 78, 83."
[引用][C] Introduction: In Creating a Climate for Change,,,,,"Dilling L, Moser S C. Introduction: In Creating a Climate for Change[J]. 2007."
"[引用][C] Corrections, 1968: A climate for change",,,,,"Joint Commission on Correctional Manpower and Training. Corrections, 1968: A climate for change[J]. 1968."
[引用][C] Turbulent climate for change,,,,,"Millán N. Turbulent climate for change[J]. Building Operating Management, 2010, 57(6): 23-24."
[引用][C] Climate for change,,,,,"Cork L. Climate for change[J]. Works Management, Ausg, 2008: 68-71."
[引用][C] Climate for change: Malaysia,,,,,"Grant J. Climate for change: Malaysia[J]. Financial Times, 2013, 3: 11."
"[引用][C] Creating the Climate for Change.""",,,,,"Obesity P C. Creating the Climate for Change.""[J]. The Journal of."
[引用][C] A Climate for Change,,,,,"Aspinwall K. A Climate for Change[J]. A report on the first year, 1987."
Investigation of climate change mechanism by observation and simulation of polar climate for the past and present,https://repository.kopri.re.kr/bitstream/201206/4600/1/4-26.pdf#page=46,,,,"Kim S J, Hur S D, Hong S B, et al. Investigation of climate change mechanism by observation and simulation of polar climate for the past and present[J]. Polar Region as a Key Observatory for the Changing Globe and Beyond, 2015: 18."
The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force,http://conference.ui.ac.id/iciap/iciap2018/paper/view/17617,,,,"Natapoera M P, Etikariena A. The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force[C]//International Conference on Intervention and Applied Psychology (ICIAP) 2018. 2018."
Engage for change: the role of public engagement in climate change policy,https://research-repository.st-andrews.ac.uk/handle/10023/2337,,https://research-repository.st-andrews.ac.uk/bitstream/handle/10023/2337/sdc-2007-engage-for-change.pdf;sequence=1,,"Natapoera M P, Etikariena A. The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force[C]//International Conference on Intervention and Applied Psychology (ICIAP) 2018. 2018."
"Preparing for change: acid rain, climate change, and the Electric Power Research Institute (EPRI), 1972–1990s",https://www.tandfonline.com/doi/abs/10.1080/07341512.2015.1121577,https://sci-hub.se/10.1080/07341512.2015.1121577,https://cdn1.booksdl.org/index.php?req=10.1080/07341512.2015.1121577,10.1080/07341512.2015.1121577,"Natapoera M P, Etikariena A. The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force[C]//International Conference on Intervention and Applied Psychology (ICIAP) 2018. 2018."
Implementing the Quebec 'Healthy Enterprise'standard: considering readiness for change and psychosocial safety climate,https://www.elgaronline.com/abstract/edcoll/9781783471690/9781783471690.00015.xml,,,,"Natapoera M P, Etikariena A. The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force[C]//International Conference on Intervention and Applied Psychology (ICIAP) 2018. 2018."
[图书][B] Relationship between the potential for change through non-traditional approaches and practices and the institutional climate in selected graduate programs at …,https://search.proquest.com/openview/5f7a7736f8dfa8cad461c57eeadfacc3/1?pq-origsite=gscholar&cbl=18750&diss=y,,,,"Natapoera M P, Etikariena A. The Role of Age and Tenure as Moderator in Relationship between Organizational Climate and Readiness for Change in Indonesian Air Force[C]//International Conference on Intervention and Applied Psychology (ICIAP) 2018. 2018."
